Record_ID;Date;Cocoa_Roasting_Level;Sugar_Granularity;Milk_Solid_Percentage;Nuts_Inclusion_Rate;Texture_Smoothness;Sweetness_Level;Cocoa_Source_Check;Flavor_Infusion;Shelf_Life_Test;Seal_Integrity;Barcode_Scan_Success;Box_Dimensions;Label_Readability;Nutritional_Info_Accuracy;Chocolate_Glossiness;Status
WX7814;06.08.2023;0,220339241;0,06;0,539826174;0,422726732;1674,806176;55326,00608;0,722167992;1,49636409;168,7879241;0,816928407;0,975636298;5,004144731;78,90958307;-303,2637847;0,914451552;Okay
WX7815;01.08.2023;0,289303747;0,08;0,411191489;0,815765692;1647,740364;55611,1505;0,918795618;1,21251038;156,5796323;0,926858909;0,970818952;5,034666085;80,87858817;438,7016591;0,897012913;Okay
WX7816;05.08.2023;0,888733832;0,07;0,537642425;0,512088438;1532,363403;55541,37722;0,886631511;1,114507236;154,2400404;0,920183252;0,975027092;5,122913875;82,14299207;2145,974691;0,870531023;Okay
WX7817;02.08.2023;0,165753984;0,06;0,400205787;0,756428934;1687,839327;55842,65248;1,289281273;1,99646628;169,3774954;0,774000352;0,976014702;5,118239625;78,78538829;-982,8551407;0,817169475;Okay
WX7818;03.08.2023;3,478164094;0,06;0,332619111;0,461116178;1665,013707;55213,59216;0,703882829;1,997069226;179,9192288;0,906743258;0,97623262;5,089311343;79,2633007;2011,227548;0,804775589;Okay
WX7819;02.08.2023;4,23610589;0,08;0,428578224;0,893229749;1778,582699;55151,41234;0,875480318;1,212918813;179,7617;0,978436909;0,967430471;5,001299643;79,8266346;2385,18333;0,809234273;Okay
WX7820;07.08.2023;4,552583258;0,07;0,603514665;0,612023252;1684,272894;55854,8981;1,284301007;1,897421091;177,6610851;0,90574305;0,982550027;5,105199583;79,96379231;1432,178355;0,835895171;Okay
WX7821;03.08.2023;0,049888435;0,06;0,484007163;0,224757603;1501,696276;55444,54562;0,795535742;1,897034806;151,8620751;0,798204093;0,983055065;5,181512308;79,83785424;1485,484527;0,883843048;Okay
WX7822;06.08.2023;3,653044796;0,07;0,503566204;0,105144658;1703,428601;55781,84308;1,173581995;1,976449791;172,9284768;0,910584705;0,98388165;5,078491112;80,01447426;883,9756832;0,852510299;Okay
WX7823;05.08.2023;7,447504631;0,07;0,513963163;0,843120293;1824,960204;55959,57268;1,038239563;1,392316757;161,5250978;0,874373678;0,982075051;5,002997834;78,73144796;1598,293516;0,805834483;Okay
WX7824;06.08.2023;3,568422762;0,07;0,510172731;0,649440664;1897,027958;55544,32716;1,243569688;1,932007056;174,6664916;0,941714361;0,980079829;5,124637324;79,21611826;-1114,562477;0,893068612;Okay
WX7825;07.08.2023;1,389389811;0,07;0,687421593;0,185032537;1581,041434;55300,67965;1,223861254;1,781844179;151,4512725;0,781528874;0,979572931;5,127783308;81,0900194;2391,840075;0,812466593;Okay
WX7826;04.08.2023;1,510102178;0,07;0,495845562;0,694789562;1677,465078;55794,22933;1,045740551;1,734918208;175,1082244;0,748670585;0,989009283;5,106049214;81,34856769;-846,7900189;0,812358094;Okay
WX7827;06.08.2023;0,162996017;0,07;0,309440268;0,281718883;1855,933529;55930,94335;1,032557645;1,247816137;168,5943473;0,829754439;0,99751085;5,094943436;79,55062588;-1664,373732;0,833811137;Okay
WX7828;06.08.2023;2,592292388;0,08;0,462808914;0,747384313;1517,995434;55245,14914;0,790659071;1,490450908;152,4057756;0,887891418;0,977936351;5,171106817;80,330035;969,2537674;0,811238108;Okay
WX7829;04.08.2023;0,076865071;0,08;0,506833153;0,587938137;1646,956037;55688,34471;0,736251473;1,788038786;178,7532732;0,729037343;0,989424405;5,15236247;80,98518133;1896,176898;0,866203764;Okay
WX7830;03.08.2023;0,477913258;0,07;0,373913502;0,198927983;1748,25395;55780,58411;1,139258752;1,846761692;176,1749801;0,778968974;0,980101299;5,138674165;80,68957333;-251,9168452;0,835240129;Okay
WX7831;04.08.2023;5,909404662;0,08;0,476201925;0,156759303;1643,856743;55026,56239;1,067536642;1,197835295;170,671957;0,750109468;0,986511702;5,094104114;80,88423993;2327,320515;0,915023964;Okay
WX7832;05.08.2023;0,685936045;0,08;0,477469854;0,4728944;1705,542241;55592,26818;1,177223323;1,311243863;161,075942;0,931076579;0,987420465;5,073595767;77,76328073;-386,7463301;0,847739793;Okay
WX7833;06.08.2023;0,17573993;0,06;0,677588635;0,849514766;1894,425235;55633,16537;0,710923896;1,162552278;165,2906302;0,911339392;0,97511852;5,088624488;77,661973;105,6261939;0,819710468;Okay
WX7834;04.08.2023;4,354148456;0,08;0,4322347;0,551706157;1510,04913;55636,54134;1,260210166;1,151287497;150,8188414;0,887624742;0,972239253;5,179021722;80,52792998;906,4852439;0,801479149;Okay
WX7835;07.08.2023;5,179916011;0,05;0,594961409;0,707287092;1532,724154;55084,10703;0,743818773;1,213366055;170,1557585;0,838918973;0,984542283;5,173857638;77,79444899;1976,508651;0,869270143;Not Okay
WX7836;07.08.2023;0,258845843;0,06;0,485404138;0,47557865;1582,724462;55021,68813;1,242780243;1,909331892;178,6615437;0,834239017;0,978441497;5,054577635;83,35808589;372,9269807;0,865449056;Okay
WX7837;06.08.2023;2,501285359;0,07;0,586009534;0,407264476;1661,65762;55293,69358;0,814737602;1,362550455;156,5589404;0,85521748;0,966046914;5,110354155;80,62149635;1144,829064;0,847196662;Okay
WX7838;05.08.2023;0,618738175;0,07;0,639568992;0,757765999;1697,731747;55357,83245;0,85599127;1,497612817;162,2257265;0,945557966;0,965832363;5,173487318;81,03395819;1057,236874;0,828362703;Okay
WX7839;02.08.2023;0,600306801;0,07;0,538121437;0,47070924;1515,402023;55144,62381;1,223078475;1,011655278;175,8562258;0,878855277;0,989479642;5,122063109;79,98323811;-1842,240386;0,878767156;Okay
WX7840;05.08.2023;0,380946503;0,07;0,494250573;0,213234166;1870,677581;55509,58644;0,970863369;1,752971998;151,9843824;0,923938036;0,975233278;5,006907714;78,0349523;681,0382752;0,850170538;Okay
WX7841;01.08.2023;0,057175759;0,06;0,614854572;0,319616393;1818,607742;55227,54584;1,116649875;1,288577776;159,5996199;0,778358885;0,986588012;5,132878853;82,06084491;553,5451608;0,82116698;Okay
WX7842;01.08.2023;0,389983797;0,08;0,353673012;0,549106729;1612,564329;55337,53147;1,239988695;1,704218383;178,2448924;0,843330229;0,969899124;5,003929295;81,39745951;-1483,890352;0,852149388;Okay
WX7843;01.08.2023;0,069096135;0,06;0,517325303;0,42206171;1607,842658;55292,82373;0,874957314;1,198863168;173,0699217;0,889118368;0,969308478;5,15546425;79,31691931;778,2144484;0,863000957;Okay
WX7844;06.08.2023;3,227411634;0,08;0,375357525;0,393114328;1510,745889;55772,03145;0,781458137;1,377042309;152,4276236;0,794544025;0,979538171;5,074625199;83,63070636;1064,485353;0,913509536;Okay
WX7845;07.08.2023;1,35485414;0,06;0,579986111;0,635011384;1667,635466;55877,07514;1,024275906;1,517620303;163,9337706;0,855838627;0,971855677;5,036952761;78,42917383;-722,7392606;0,857472003;Okay
WX7846;03.08.2023;2,721292054;0,07;0,509837976;0,609056325;1606,881733;55298,47259;0,932954534;1,631271742;165,376095;0,952031443;0,979174247;5,119810494;83,4434994;2100,527136;0,85922675;Okay
WX7847;07.08.2023;1,579170065;0,06;0,492762943;0,351220888;1759,736389;55376,64928;1,179254283;1,164874359;172,212675;0,723205239;0,979076175;5,089440046;80,92728785;1320,243996;0,8648486;Okay
WX7848;03.08.2023;0,175927906;0,07;0,462997533;0,387541284;1730,110886;55815,27332;0,703029355;1,432328006;156,4313853;0,942694714;1,000031137;5,059054579;82,07504389;1248,820304;0,882194327;Okay
WX7849;03.08.2023;3,528937839;0,06;0,567671788;0,701653155;1901,995944;55759,09964;1,048231464;1,011801388;157,0670515;0,880944947;0,982784718;5,108492834;80,65921023;726,475193;0,822349207;Okay
WX7850;07.08.2023;2,876895251;0,06;0,321277515;0,837030066;1834,002471;55708,79367;1,009560467;1,132709359;175,5804539;0,823380801;0,970499408;5,056895404;78,34701002;418,7133115;0,858838928;Not Okay
WX7851;06.08.2023;0,53478426;0,05;0,690262845;0,3593718;1533,963176;55707,85744;1,209833123;1,328180114;156,7327705;0,868374496;0,982640757;5,005833587;80,24942398;2044,075822;0,905782043;Not Okay
WX7852;05.08.2023;0,147822696;0,07;0,485769567;0,333502056;1795,800538;55297,17892;1,045939971;1,936844318;163,4268491;0,881782422;0,978746699;5,134059705;79,61360107;1250,954254;0,908403292;Okay
WX7853;03.08.2023;1,52239846;0,08;0,370011275;0,312224016;1544,988349;55936,52887;1,297407835;1,883289033;170,8537131;0,934220251;0,96954921;5,004438607;80,01233823;1310,337762;0,902026994;Okay
WX7854;02.08.2023;1,629103018;0,05;0,237103891;0,21320552;1635,696863;55809,1941;0,715920085;1,523842266;165,7466484;0,940637408;0,997182924;5,108827709;80,5821476;666,1452013;0,825268055;Okay
WX7855;07.08.2023;2,839209885;0,07;0,483173446;0,40173938;1733,107481;55211,93174;1,002144006;1,604409373;177,4606961;0,922004476;0,984249347;5,139507895;79,1019797;-413,4243852;0,861843;Okay
WX7856;07.08.2023;0,067615932;0,07;0,523022125;0,512804893;1708,201389;55662,1515;1,285602941;1,288280742;165,3345273;0,705133191;0,972306064;5,021285517;79,75606651;113,9417226;0,911825079;Okay
WX7857;01.08.2023;0,191007577;0,06;0,530534484;0,529946604;1791,200596;55154,8932;1,267361412;1,669857483;156,2257329;0,867132168;0,996525657;5,030641002;79,6691369;1670,373053;0,800793543;Okay
WX7858;05.08.2023;1,139902837;0,06;0,354962515;0,65282427;1840,211907;55577,63527;0,831157626;1,237125105;174,9491857;0,829420006;0,978191453;5,19353872;79,7830338;2317,896917;0,908136838;Okay
WX7859;01.08.2023;1,206626552;0,06;0,377010215;0,142041468;1848,341885;55289,09755;1,196332441;1,00250981;173,3643771;0,872889838;0,992405215;5,094101152;80,29321508;2809,597086;0,821101605;Okay
WX7860;07.08.2023;0,042734313;0,06;0,635611517;0,54912699;1524,50018;55105,24626;1,183223404;1,963235846;156,0670415;0,881641503;0,995088999;5,16498879;81,0838711;210,4438673;0,865053356;Okay
WX7861;07.08.2023;0,632156755;0,05;0,344743145;0,30399117;1769,495375;55603,1758;1,277492375;1,381628826;173,1347303;0,88483485;0,97189666;5,189525351;80,07608523;-1712,327235;0,824457789;Okay
WX7862;03.08.2023;1,096823589;0,06;0,511131044;0,291298797;1903,778738;55884,29744;1,005622296;1,522720716;159,6678702;0,804993801;0,99315047;5,157008084;78,70431383;1643,044653;0,90505762;Okay
WX7863;05.08.2023;1,673840512;0,06;0,461473568;0,731780744;1817,108801;55140,71074;1,0175424;1,100092538;166,9589115;0,834086554;0,97368367;5,189858121;79,95611189;603,864819;0,891172698;Okay
WX7864;04.08.2023;0,475022119;0,07;0,44640786;0,222781795;1718,359269;55899,06451;1,171877325;1,527316521;179,1267363;0,704792149;0,983609763;5,177444;83,37446365;-53,18999752;0,84914412;Okay
WX7865;02.08.2023;0,826826877;0,07;0,47260138;0,363280119;1919,38666;55127,81354;1,299393019;1,902353334;151,3286015;0,980633428;0,974380803;5,127959147;78,29061364;1104,503847;0,823307641;Not Okay
WX7866;03.08.2023;2,102879577;0,07;0,446040946;0,610110686;1518,472463;55741,87775;0,885481185;1,877648954;155,120596;0,996394808;0,989997171;5,10249801;81,36986639;128,7986697;0,853613441;Okay
WX7867;07.08.2023;3,846044076;0,07;0,442706538;0,614298696;1537,024209;55989,59821;1,109980759;1,577940123;168,1830242;0,82028394;0,983934357;5,16253943;78,48515248;-183,3482151;0,811938672;Okay
WX7868;03.08.2023;0,327216896;0,06;0,599867234;0,138470349;1822,619675;55093,68;1,102690088;1,856739667;151,502587;0,825884009;0,971626666;5,17277545;80,73080638;1556,99018;0,872000157;Okay
WX7869;02.08.2023;0,364683245;0,06;0,459620258;0,15804708;1730,894087;55212,67133;1,21439464;1,364240382;153,2993119;0,837857674;0,985071587;5,186736338;80,63590555;1441,835692;0,840513253;Okay
WX7870;07.08.2023;3,512981361;0,06;0,378136579;0,624290602;1552,258267;55463,55546;1,089691646;1,192527695;168,389662;0,788033967;0,983861372;5,043548419;79,89760047;325,8147442;0,802054439;Okay
WX7871;02.08.2023;0,630042488;0,07;0,491611845;0,862520861;1657,631273;55737,59705;0,974920133;1,42163087;175,2439407;0,830654044;0,977573749;5,143236302;78,54846938;1576,326905;0,850493728;Okay
WX7872;04.08.2023;1,583855206;0,08;0,394118121;0,898802491;1527,001225;55897,90795;0,886491855;1,809632254;166,3720918;0,807595057;0,976863575;5,195704709;81,49314642;984,9326343;0,884982625;Okay
WX7873;03.08.2023;1,18429219;0,06;0,391282732;0,889687868;1721,096518;55729,10953;1,281506367;1,706861346;155,6028451;0,705868266;0,978280066;5,107469832;80,77660527;-699,4626745;0,877176383;Okay
WX7874;06.08.2023;0,420368755;0,06;0,645524722;0,381264171;1543,709148;55771,22087;0,901441695;1,384641263;153,9416687;0,737994884;0,982482861;5,176640332;81,32324314;150,5374023;0,812128912;Okay
WX7875;03.08.2023;1,325065062;0,07;0,481682331;0,293448202;1502,89741;55452,13621;0,853086785;1,341501352;174,6190036;0,723599927;0,967491508;5,108201373;78,86011605;829,411905;0,914628143;Okay
WX7876;01.08.2023;1,332315627;0,08;0,372257374;0,178919483;1635,418133;55355,8155;1,175593879;1,96432381;177,0823923;0,771638001;0,983661893;5,122908059;80,04225661;-334,4531518;0,881391908;Okay
WX7877;05.08.2023;1,121968667;0,06;0,489705941;0,360661464;1598,224413;55507,76413;0,998590594;1,263376737;172,640596;0,729933353;0,976141517;5,080908781;78,56779174;835,7598321;0,871629688;Okay
WX7878;05.08.2023;0,131229657;0,06;0,506381773;0,321482916;1652,081066;55649,52585;0,809947889;1,308141545;156,585386;0,769059168;0,97458229;5,047871808;80,36690856;895,8208816;0,884882496;Not Okay
WX7879;01.08.2023;6,666607732;0,08;0,479292714;0,561436969;1647,191785;55502,34218;0,915438461;1,347292913;160,561157;0,701216222;0,973273513;5,15452263;79,58738372;-69,17235412;0,866601453;Okay
WX7880;07.08.2023;0,639399958;0,05;0,451153093;0,395028398;1764,605412;55790,32881;0,822080904;1,782967622;162,9227032;0,996634095;0,973993725;5,071262733;80,42248493;2173,862417;0,848505166;Not Okay
WX7881;05.08.2023;1,271005797;0,07;0,361273301;0,285223926;1785,606214;55157,07433;0,825415508;1,850160207;153,7270255;0,732772475;0,968645476;5,169077576;78,64631863;570,0701842;0,858383105;Okay
WX7882;02.08.2023;2,711835762;0,08;0,458436417;0,590035937;1553,490786;55396,18783;0,745476242;1,217087089;157,6022947;0,952023815;0,968002212;5,172321659;78,26044175;1979,683708;0,854314724;Okay
WX7883;05.08.2023;0,688016397;0,08;0,420602541;0,358454133;1705,237858;55066,50945;1,087112964;1,407376672;171,798817;0,730623297;0,985772115;5,07541071;79,49772912;1069,606623;0,885432351;Not Okay
WX7884;05.08.2023;1,85861091;0,05;0,487798855;0,382912128;1873,443572;55671,43766;0,922761378;1,865396015;173,4715127;0,793400136;0,984883934;5,028725705;82,22777596;1258,02119;0,891738332;Okay
WX7885;01.08.2023;4,46162475;0,06;0,542266682;0,578752425;1562,332426;55757,03198;0,735707058;1,313567654;155,4731387;0,982466203;0,983897605;5,082785413;79,42677711;1643,545312;0,837483731;Okay
WX7886;07.08.2023;0,555780061;0,06;0,675141713;0,194574848;1906,087299;55667,38528;1,090594686;1,403831969;159,7986059;0,793238302;0,97534285;5,034529967;81,47492282;-1623,950939;0,894209728;Okay
WX7887;04.08.2023;0,649558794;0,07;0,577482075;0,719399322;1508,124972;55955,15519;0,878107151;1,553662335;164,8303921;0,896391051;0,979850909;5,140521522;80,71312534;-175,4848692;0,863971441;Okay
WX7888;05.08.2023;2,949950782;0,07;0,228529802;0,872347529;1541,880867;55932,14302;0,79723247;1,641442881;155,2524329;0,795483774;0,962490192;5,077729631;79,56392058;-1170,911744;0,812112409;Okay
WX7889;06.08.2023;0,2174104;0,08;0,522237993;0,492661265;1574,582567;55270,41586;1,276192518;1,303618047;175,8945497;0,98286668;0,978095591;5,150923596;80,82500287;1008,375502;0,855746633;Okay
WX7890;05.08.2023;0,036264544;0,07;0,651576969;0,547887136;1697,313157;55243,17287;0,744866468;1,575868337;159,0766691;0,703142719;0,97224808;5,096855645;81,23537436;1590,331053;0,877697542;Okay
WX7891;04.08.2023;2,994595986;0,07;0,485753788;0,407714345;1625,644067;55025,32314;0,931999104;1,724420024;157,4367416;0,775340414;0,973091218;5,019250192;79,30175186;1354,522138;0,880023547;Okay
WX7892;01.08.2023;2,154599787;0,06;0,655558496;0,865374592;1675,631419;55502,56818;1,069324449;1,090089308;176,8067288;0,82395272;0,970818344;5,039525694;79,09834745;735,7143098;0,805767107;Okay
WX7893;04.08.2023;4,495741509;0,05;0,389534552;0,206355609;1895,140936;55861,11989;1,296048676;1,999321888;170,2089191;0,947340608;0,996630063;5,182496103;79,7952392;938,4719339;0,843371241;Not Okay
WX7894;01.08.2023;0,075003074;0,06;0,41224934;0,750817488;1643,380119;55157,50676;0,749476169;1,932748374;165,374167;0,871905791;0,997921916;5,0725885;80,76854576;1528,694662;0,83538626;Okay
WX7895;02.08.2023;0,212266142;0,06;0,48309843;0,620340663;1856,208725;55593,38048;1,258910039;1,152918262;153,217639;0,968440599;0,974860934;5,098105249;78,11844139;-1230,295965;0,856446138;Not Okay
WX7896;01.08.2023;0,139101062;0,07;0,485380349;0,733197018;1530,57905;55720,36594;1,228526132;1,33194735;154,359376;0,965117863;0,980707412;5,054581894;81,64126801;-497,7819199;0,904845552;Okay
WX7897;02.08.2023;1,43770886;0,07;0,583671161;0,860367661;1841,01704;55367,68676;1,167502115;1,28148539;156,7149251;0,98659547;0,969921298;5,084074474;77,90806236;3321,92509;0,910268491;Okay
WX7898;02.08.2023;1,164287422;0,06;0,500193923;0,496921849;1878,654835;55702,94456;0,76158938;1,022074499;156,5562466;0,754811805;0,973979386;5,073583352;78,41377236;585,7756691;0,894628983;Okay
WX7899;01.08.2023;0,556561113;0,06;0,489104281;0,33066429;1619,699687;55837,31664;0,874517728;1,501976098;176,610519;0,826691165;0,994494854;5,02726787;80,57437683;1251,399398;0,91543167;Not Okay
WX7900;06.08.2023;0,073922717;0,06;0,747628285;0,723609311;1729,78155;55010,50973;0,862669916;1,158228183;178,2553477;0,828230227;0,979607544;5,170971707;80,8942687;318,8652928;0,853847188;Okay
WX7901;03.08.2023;1,275890944;0,06;0,422240793;0,775656405;1578,607619;55735,22808;1,020556209;1,136748197;162,5068402;0,736914291;0,961089736;5,168405522;81,12550583;1053,622466;0,811499573;Okay
WX7902;01.08.2023;1,055312884;0,08;0,628866228;0,649004188;1538,159659;55599,83907;0,771979215;1,210719931;156,0183644;0,983532584;0,982450021;5,118865583;80,16825854;-1351,895935;0,899792184;Okay
WX7903;05.08.2023;0,149751479;0,08;0,541560852;0,779201283;1823,568591;55844,8362;1,189758182;1,759576691;158,2108805;0,808820542;0,97891593;5,189771178;80,69804302;627,1746401;0,90474698;Not Okay
WX7904;06.08.2023;2,994880007;0,05;0,463345431;0,684261848;1764,528564;55138,60574;1,109304148;1,129188011;150,7028716;0,891778814;0,962860384;5,124941077;80,5515002;-167,7173315;0,847584635;Okay
WX7905;06.08.2023;0,277289437;0,07;0,525881785;0,865978416;1815,942182;55807,10035;1,216638903;1,628470582;156,4524555;0,881251671;0,99658147;5,060063252;80,46165691;-148,5643433;0,861982451;Okay
WX7906;05.08.2023;1,70082787;0,06;0,418246659;0,556544827;1684,668092;55141,18026;0,833574925;1,290783163;150,4652405;0,771089734;0,966684215;5,004961025;80,27915012;164,2397911;0,830607222;Okay
WX7907;03.08.2023;2,704353803;0,06;0,508623873;0,404378731;1604,834601;55584,88187;1,072283706;1,068404293;178,8529289;0,871674592;0,994181119;5,080961642;82,18149771;538,4802564;0,833703547;Okay
WX7908;06.08.2023;1,082814158;0,07;0,49960296;0,644416384;1679,276983;55270,88458;1,210573591;1,977946001;168,7092111;0,776898757;0,978825437;5,079377501;82,84142784;1180,384124;0,917553738;Okay
WX7909;02.08.2023;0,354361768;0,06;0,547632629;0,155291479;1527,211901;55240,00727;0,73026974;1,64773833;170,2236038;0,785756468;0,989353198;5,144857006;82,25134878;187,5366756;0,833564552;Okay
WX7910;03.08.2023;0,462468961;0,05;0,488325424;0,498712568;1619,081331;55498,7403;1,030354943;1,203610385;152,4704396;0,865149264;0,973005268;5,065896174;80,30011172;470,8985798;0,916589776;Okay
WX7911;07.08.2023;2,711680828;0,06;0,666617017;0,718720407;1624,959558;55757,33002;1,136333519;1,506179426;163,8301518;0,837048349;0,979407792;5,07153834;81,34330423;216,7730409;0,833406517;Okay
WX7912;05.08.2023;0,442735327;0,06;0,411767958;0,23517108;1800,100353;55645,22275;0,92294478;1,388539647;162,9509516;0,826984254;0,98584999;5,087586049;79,43896703;980,5010883;0,899848971;Okay
WX7913;03.08.2023;1,713964035;0,05;0,431134919;0,420325676;1522,316745;55988,5622;0,912124043;1,17535891;175,0979277;0,817999276;0,989786926;5,101724436;85,08592396;-704,8021857;0,819715894;Okay
WX7914;01.08.2023;5,777286761;0,06;0,523922843;0,38022936;1603,014161;55119,06093;0,71937902;1,961191676;173,3823589;0,926405433;0,97629278;5,176046581;79,53336696;-246,9841904;0,900233011;Okay
WX7915;03.08.2023;10,75561505;0,06;0,419439356;0,367975228;1616,176353;55721,75933;0,993824083;1,859322713;162,4629575;0,784272267;0,987819991;5,047227458;80,01402072;1512,244089;0,909264631;Okay
WX7916;02.08.2023;0,953067309;0,07;0,567296695;0,620501271;1731,57144;55055,47025;1,057784481;1,369236675;171,8312526;0,793797474;0,971115891;5,141243914;82,0812542;1111,13558;0,907326181;Okay
WX7917;01.08.2023;2,189874158;0,06;0,631437045;0,497996862;1602,771678;55357,45269;1,144236748;1,810818087;152,6031585;0,873798145;0,962575253;5,19784447;79,11319331;321,0219948;0,80846401;Okay
WX7918;04.08.2023;5,788093059;0,06;0,448040561;0,737852244;1555,620212;55343,50155;0,751800216;1,189603384;157,6081643;0,989292868;0,998446396;5,160071788;79,6369448;-142,24444;0,893888652;Okay
WX7919;05.08.2023;0,586850487;0,06;0,508812148;0,146279525;1608,351921;55256,21339;0,949997514;1,075049999;155,1062893;0,78732573;0,973115902;5,086998264;80,111984;1524,421729;0,904518282;Okay
WX7920;05.08.2023;0,363625031;0,08;0,565470214;0,463127386;1677,19085;55532,40267;0,854524713;1,526617983;171,7635714;0,824812536;0,980597553;5,024183596;80,20846168;907,8363566;0,840971891;Okay
WX7921;03.08.2023;0,15162718;0,06;0,588332271;0,111198977;1720,700226;55243,63334;0,824127005;1,392455404;176,4920522;0,738501457;0,982325864;5,088348569;82,06807801;776,3523097;0,906962225;Okay
WX7922;06.08.2023;0,18983691;0,08;0,847782255;0,276687852;1515,359062;55367,57204;0,847393975;1,069826522;168,5605076;0,892244081;0,971235376;5,096366577;81,04347043;1662,569563;0,879639959;Okay
WX7923;01.08.2023;2,401393324;0,06;0,364242513;0,720300696;1630,120558;55859,49555;0,916340994;1,630486919;169,9511344;0,77536619;0,987847507;5,052546605;79,4837858;789,1655865;0,856525582;Okay
WX7924;04.08.2023;1,110610681;0,08;0,649417918;0,184840744;1820,950661;55323,71669;1,139670857;1,819622445;167,7296263;0,857806218;0,969245049;5,060872022;80,27221905;573,9626193;0,800822125;Okay
WX7925;01.08.2023;2,586459875;0,06;0,435750746;0,184463427;1750,999228;55985,95935;0,961414351;1,527318937;167,7166231;0,826018253;0,964016167;5,092654279;80,21550577;1887,945564;0,882338097;Okay
WX7926;05.08.2023;1,947570369;0,06;0,439983797;0,42115074;1691,536539;55276,04349;0,737904236;1,053912841;156,3559699;0,93276522;0,981466055;5,071473398;78,53042665;394,812867;0,89573754;Not Okay
WX7927;01.08.2023;1,400093576;0,07;0,514299463;0,7215533;1690,248067;55903,00386;0,90843504;1,377431758;150,5505651;0,949867667;0,970585898;5,077743241;78,68488451;-382,8535371;0,915449297;Okay
WX7928;04.08.2023;1,174808103;0,07;0,506211007;0,610418301;1654,937741;55431,27562;0,765818017;1,250801602;155,7679583;0,921227659;0,978243275;5,045599779;81,58567368;773,6810806;0,874032284;Okay
WX7929;06.08.2023;0,061932874;0,07;0,625083664;0,725404224;1643,658469;55907,52842;0,827131473;1,148547737;159,5714754;0,835104439;0,977072217;5,057259586;79,29592728;3309,890668;0,817387749;Okay
WX7930;03.08.2023;2,572346623;0,06;0,352948203;0,139638743;1668,267117;55426,79289;0,777590579;1,499238614;162,0079808;0,82449408;0,978622982;5,020770998;80,56117935;-89,3133441;0,833813164;Okay
WX7931;02.08.2023;0,67626687;0,05;0,202395577;0,550980566;1865,067008;55770,36048;1,28319817;1,065360236;171,6403129;0,823707744;0,988953683;5,122721312;79,37258568;468,5401451;0,866277524;Okay
WX7932;01.08.2023;1,025620317;0,07;0,693382569;0,462634132;1696,909152;55399,9976;1,22805225;1,063154011;150,4669941;0,850490009;0,984273712;5,044093852;77,83362371;493,0569155;0,83229531;Okay
WX7933;02.08.2023;0,027747582;0,08;0,355998555;0,816817063;1781,093987;55620,90367;1,074968465;1,776717292;167,388738;0,885682386;0,963485564;5,009542967;77,2777062;457,8457284;0,864768079;Okay
WX7934;05.08.2023;3,437526653;0,08;0,600505513;0,689871453;1839,296439;55051,48816;0,850335529;1,427530298;158,8336913;0,797239769;0,983148588;5,096481521;79,82435663;1527,890594;0,829781949;Okay
WX7935;03.08.2023;2,912965269;0,07;0,639474829;0,439472839;1681,425975;55599,0001;0,804571602;1,744662268;155,4034093;0,919610763;0,981074008;5,184584767;80,41694778;27,6640286;0,897740682;Okay
WX7936;07.08.2023;0,979600567;0,05;0,613462356;0,543079304;1852,449335;55315,94974;1,205174382;1,32659819;158,5195678;0,971895913;0,970839198;5,17628323;81,47330556;624,8847505;0,807444295;Okay
WX7937;03.08.2023;1,076400116;0,05;0,551143079;0,43986665;1916,926877;55996,28728;0,743628598;1,350171285;161,0014058;0,720298251;0,972687292;5,169681442;79,27896798;779,9383744;0,84183265;Okay
WX7938;01.08.2023;1,526047839;0,08;0,574582459;0,452917561;1711,74771;55810,6221;1,115931817;1,428250965;175,5073501;0,706491659;1,000265944;5,05313224;82,23068737;1840,382826;0,807990905;Okay
WX7939;06.08.2023;0,384337199;0,07;0,447739994;0,607265889;1669,153533;55079,57382;0,876910277;1,304492175;157,5228502;0,902665436;0,989126858;5,070202232;78,56198952;-132,3416892;0,832526877;Okay
WX7940;03.08.2023;0,313650383;0,08;0,308565166;0,273227831;1838,434409;55198,26951;0,993767923;1,559044207;165,8322001;0,893766207;0,975613773;5,148546543;81,41334337;1716,39844;0,813657063;Okay
WX7941;01.08.2023;1,401160361;0,07;0,465244259;0,366547082;1772,651364;55616,07395;1,137225384;1,072891036;172,0995079;0,837512908;0,970073367;5,028706249;80,73654661;907,4041903;0,855206532;Okay
WX7942;01.08.2023;0,137858072;0,08;0,445637707;0,323327142;1757,542052;55300,42797;0,721803841;1,557367176;177,814937;0,948470807;0,983987948;5,135357319;78,92237746;1504,093975;0,80963658;Okay
WX7943;02.08.2023;0,756562339;0,07;0,405541729;0,740641923;1872,172481;55212,90346;0,805332742;1,713732649;150,9937006;0,924828014;0,980008373;5,033767423;79,46413494;911,3261584;0,875693717;Okay
WX7944;03.08.2023;0,848464813;0,07;0,504955511;0,853554808;1772,770773;55355,69432;1,088289382;1,992219277;173,2890328;0,989999415;0,984900654;5,010329339;80,71562375;1108,135891;0,882448665;Okay
WX7945;01.08.2023;0,60024318;0,07;0,305062449;0,431440478;1769,462516;55106,20608;1,251840045;1,637489448;157,3550085;0,950755078;0,963329388;5,022825788;80,87187798;1391,103704;0,892373711;Okay
